%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxmaxSD maxSD idxminSD minSD (randomSeed=1595402412058, Wed Jul 22 17:20:12 AEST 2020)

82 656 0.016229804016463734 6.107140200082773 0.10776217778523767 0.110506018002828 0.11347766717274987 0.11529334386189782 0.1381294850370226 5 0.01269151312507845 3 0.002256193776205008
83 664 0.01464864737727561 6.719703565758124 0.10776217778523767 0.11193180084228516 0.11500092347462976 0.12600409984588623 0.13499465423186036 5 0.011241156029679419 3 0.0019982066357900306
84 672 0.013507519836244947 6.74611990507962 0.10776217778523767 0.11370790004730225 0.11601229508717859 0.12033798297246301 0.13257292265081458 5 0.010593947067658111 3 0.0017853932629559332
85 680 0.012469744161504136 7.127707311720592 0.10776217778523767 0.11141250530878699 0.11573801438013709 0.12309908866882324 0.12774807663292156 5 0.010215317416915564 3 0.0016102626436255302
86 688 0.014911352324473978 7.420422785809502 0.10776217778523767 0.10949254035949707 0.11326624949773156 0.11697520812352502 0.12616090720593884 5 0.013062150144647688 3 0.0018766436131105585
87 696 0.01562932307636451 8.443476604474796 0.10732998450597131 0.10732998450597131 0.11117349068323767 0.11599036057790124 0.12195883016890233 5 0.014181214459331955 3 0.0018993642599368348
88 704 0.015357919971728725 9.240202383493934 0.10732998450597131 0.11018085479736328 0.11261004209518433 0.11384232838948571 0.11750763635019454 5 0.013869377520355042 3 0.0018345189053054517
89 712 0.014812118746736807 9.476774036161471 0.10732998450597131 0.10879961649576819 0.11432596047719323 0.11887762943903601 0.11454756410382697 5 0.01297999846851873 3 0.0018204159124002126
90 720 0.01650242646481245 8.90089858928845 0.10732998450597131 0.10935672124226892 0.11597083012262976 0.11933284997940063 0.11871936863414206 5 0.014016312423273114 3 0.0021768518926941253
91 728 0.015457060479053134 8.00858086994571 0.10732998450597131 0.11101814111073816 0.11428149541219079 0.11765352884928382 0.12858609604751084 5 0.012895579102800023 3 0.0020338141269700257
92 736 0.013234236851725801 7.7915487115221875 0.10732998450597131 0.11219380299250281 0.116540273030599 0.12172798315683997 0.12851274987421354 5 0.010665118975982038 3 0.0017042560264207522
93 744 0.012302244425336633 7.84541719245647 0.10732998450597131 0.10914758841196692 0.11386994520823157 0.11817892392476403 0.12519563569049527 5 0.010379350409192961 3 0.0015343719946876153
94 752 0.01352107502169342 8.451770545814513 0.10732998450597131 0.10962210098902381 0.1132145722707113 0.1835576891899109 0.12144969411130441 5 0.011564340266553666 3 0.001921864291745414
95 760 0.013208761934111217 7.589885169574693 0.10731828212738037 0.10731828212738037 0.11230945587158203 0.11585942904154456 0.1365972629614409 5 0.011135865276025073 3 0.0019162154832911347
96 768 0.012365150408227388 7.330605184919018 0.10731828212738037 0.10835172732671106 0.11211409171422326 0.11432266235351562 0.1396295455006739 5 0.010092643723629446 3 0.0017652726071076402
97 776 0.013254366174653148 7.255416005295981 0.10669900973637902 0.10669900973637902 0.1101332505544027 0.11676959196726477 0.1370296897542315 5 0.011087257396209367 3 0.0018999511385629046
98 784 0.013920099840523194 7.6345090996372065 0.10652512311935425 0.10652512311935425 0.10922622680664062 0.11223061879475915 0.13747273748290179 5 0.011789915140818416 3 0.002048309651585983
99 792 0.0116282056966831 7.796751774787802 0.10652512311935425 0.10663417975107825 0.10878793398539222 0.11283139387766516 0.1381935377738284 5 0.009584396729280143 3 0.0016575183981226923
100 800 0.011805352315766062 7.883767772936858 0.10539607206980384 0.10539607206980384 0.10929961999257409 0.12678368886311853 0.13404563866166305 5 0.009599787764994653 3 0.001644715758658036
101 808 0.011229846353375404 8.09644401052409 0.10539607206980384 0.10777012507120765 0.1103798349698385 0.11106715599695838 0.13057970623002566 5 0.008875779374564805 3 0.0015590650022438545
101 809 0.011229846353375404 8.09644401052409 0.10539607206980384 0.10777012507120765 0.1103798349698385 0.11106715599695838 0.13057970623002566 5 0.008875779374564805 3 0.0015590650022438545
1 8 0.23266193604199314 1.0 0.2582946717739105 0.2582946717739105 0.6542774687598769 0.6572419626948733 1.0 3 0.25575263590565905 2 0.2294277593457139
2 16 0.232217105022946 1.2271922106745776 0.2582946717739105 0.27276572585105896 0.6409398854399722 0.6564615759950054 0.96143281308724 3 0.2550943848846687 1 0.22148961752826468
3 24 0.218427500708964 1.2778951002074184 0.2582946717739105 0.270982434352239 0.3929204692443212 0.6433330914005637 0.9262520426974533 3 0.23754171569298524 1 0.20222398804746722
4 32 0.20004183246511606 1.320866388124848 0.2582946717739105 0.373394638299942 0.5079735964536667 0.6223820901165407 0.8924803675105725 3 0.21037009585281538 1 0.18803604283173578
5 40 0.16764942091691246 1.3341517155555507 0.2582946717739105 0.5077906623482704 0.624500460922718 0.6565392051124945 0.8639348459225359 3 0.17238581861899213 1 0.15337865056250324
6 48 0.11861397644371399 1.3426510914166487 0.2582946717739105 0.3732726275920868 0.5226931696136792 0.6455201217904687 0.8390823325896151 3 0.11925481959506908 1 0.10545582051276083
7 56 0.10776879651366351 1.3418554975604775 0.2582946717739105 0.37669027845064795 0.5118533199032147 0.6371221467852592 0.8180288872996685 3 0.10474148654277396 1 0.09445209184961988
8 64 0.10176271726612122 1.3450541086343444 0.23145906130472815 0.23145906130472815 0.3683782319227854 0.589778798321883 0.8127177937163761 3 0.09881504681003436 1 0.08746179706706862
